2008.0, 1.0, 288, 0, 1, 11.9, 316.1, 997.450513031, 18.1084423065, 74.0800018311, 4, 1, 1182.45180938
2008.0, 1.0, 288, 1, 1, 12.3, 315.5, 997.2, 18.3, 71.1862517595, 4, 1, 1169.82483255
2008.0, 1.0, 288, 2, 1, 12.6, 315.0, 996.1, 19.4, 68.292501688, 4, 1, 1160.02490011
2008.0, 1.0, 288, 3, 1, 12.9, 314.4, 994.3, 21.0, 65.3987516165, 4, 1, 1147.00699023
2008.0, 1.0, 288, 4, 1, 13.2, 313.8, 991.6, 23.2, 62.505001545, 4, 1, 1138.72963928
2008.0, 1.0, 288, 5, 1, 13.5, 313.1, 988.6, 25.5, 59.6112514734, 4, 1, 1121.40153031
2008.0, 1.0, 288, 6, 1, 13.7, 312.5, 985.5, 27.9, 56.7175014019, 4, 1, 1102.53050437
2008.0, 1.0, 288, 7, 1, 13.8, 311.8, 983.0, 29.7, 53.8237513304, 4, 1, 1072.8092885
2008.0, 1.0, 288, 8, 1, 13.8, 311.1, 981.4, 30.9, 50.9300012589, 4, 1, 1038.03795104
2008.0, 1.0, 288, 9, 1, 13.8, 310.4, 979.0, 32.5, 48.0362511873, 4, 1, 1007.27329928
2008.0, 1.0, 288, 10, 1, 13.9, 309.7, 975.1, 35.3, 45.1425011158, 4, 1, 985.866051018
2008.0, 1.0, 288, 11, 1, 13.9, 309.0, 970.0, 38.8, 42.2487510443, 4, 1, 939.458047118
2008.0, 1.0, 288, 12, 1, 13.9, 308.3, 964.4, 42.4, 39.3550009727, 4, 1, 862.003073477
2008.0, 1.0, 288, 13, 1, 13.9, 307.6, 959.2, 45.8, 36.4612509012, 4, 1, 784.613201764
2008.0, 1.0, 288, 14, 1, 14.0, 306.9, 951.8, 50.4, 33.5675008297, 4, 1, 708.694697527
2008.0, 1.0, 288, 15, 1, 14.1, 306.1, 944.9, 54.6, 30.6737507582, 4, 1, 622.468307071
2008.0, 1.0, 288, 16, 1, 14.3, 305.3, 937.3, 59.3, 27.7800006866, 4, 1, 539.851128743
2008.0, 1.0, 288, 17, 1, 14.5, 304.5, 938.3, 58.7, 28.0372229152, 4, 1, 460.656595618
2008.0, 1.0, 288, 18, 1, 14.6, 303.8, 946.6, 53.7, 28.2944451438, 4, 1, 392.307705291
2008.0, 1.0, 288, 19, 1, 14.7, 303.1, 951.1, 51.0, 28.5516673724, 4, 1, 328.563276365
2008.0, 1.0, 288, 20, 1, 14.8, 302.3, 955.8, 48.0, 28.808889601, 4, 1, 264.497744027
2008.0, 1.0, 288, 21, 1, 15.0, 301.5, 960.4, 45.1, 29.0661118295, 4, 1, 222.369031254
2008.0, 1.0, 288, 22, 1, 15.2, 300.7, 966.7, 41.1, 29.3233340581, 4, 1, 181.775285843
